id,title,runtime,year,advertiser,products,mood,video_url,animals,characters,category
2838158,"Vanilla Gift TV Commercial, 'Give the Gift of Thanks'",30,2020,Vanilla Gift,Vanilla Gift VISA Gift Card,Emotional,https://d3npuic909260z.cloudfront.net/002/838/158/nBAI.mp4,,,covid
2838248,"IBM TV Commercial, 'COVID-19: Security Today'",30,2020,IBM,IBM Security,Active,https://d3npuic909260z.cloudfront.net/002/838/248/nBwC.mp4,,Kids,covid
2838252,"Loncar & Associates TV Commercial, 'Big Truck Wrecks'",30,2020,Loncar & Associates,,Active,https://d3npuic909260z.cloudfront.net/002/838/252/nBws.mp4,,,covid
2838297,"Zazzle TV Commercial, 'Make It a Father's Day to Remember: Six Feet Apart'",30,2020,Zazzle,Zazzle App,Funny,https://d3npuic909260z.cloudfront.net/002/838/297/nBdT.mp4,"Bears, Dinosaurs, Llama",,covid
2838314,"Verizon TV Commercial, 'Pay It Forward LIVE: Dave Matthews' Song by Dave Matthews Band",30,2020,Verizon,,Emotional,https://d3npuic909260z.cloudfront.net/002/838/314/nBdu.mp4,,,covid
2838509,"PetSmart TV Commercial, 'Dear Pets'",60,2020,PetSmart,,Emotional,https://d3npuic909260z.cloudfront.net/002/838/509/nBZH.mp4,"Cats, Dogs",Kids,covid
2838556,"Sprint TV Commercial, 'La mejor oferta en los Samsung Galaxy S10+'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/838/556/nBnD.mp4,,,covid
2838947,"Sokolove Law TV Commercial, 'Babies Harmed at Birth'",60,2020,Sokolove Law,,Informational,https://d3npuic909260z.cloudfront.net/002/838/947/nB1W.mp4,,Babies,covid
2838964,"National Association of Manufacturers TV Commercial, 'Winning This and the Next Fight'",30,2020,National Association of Manufacturers,,Active,https://d3npuic909260z.cloudfront.net/002/838/964/nB1P.mp4,,,covid
2838991,"UCLA Athletics TV Commercial, 'Tough'",30,2020,UCLA Athletics,,Emotional,https://d3npuic909260z.cloudfront.net/002/838/991/nB5B.mp4,,,covid
2839067,"National Taxpayers Union TV Commercial, 'How America Can Lead'",30,2020,National Taxpayers Union,,Active,https://d3npuic909260z.cloudfront.net/002/839/067/nB6C.mp4,,,covid
2839174,"United Nations Foundation TV Commercial, 'Minions PSA'",60,2020,United Nations Foundation,,Informational,https://d3npuic909260z.cloudfront.net/002/839/174/nBT2.mp4,,Minions,covid
2839226,"America's Best Racing TV Commercial, 'Still Running Strong'",30,2020,America's Best Racing,,Active,https://d3npuic909260z.cloudfront.net/002/839/226/nBBA.mp4,Horses,,covid
2839293,"Amazon TV Commercial, 'Meet Ricardo'",60,2020,Amazon,,Emotional,https://d3npuic909260z.cloudfront.net/002/839/293/nBgo.mp4,,Kids,covid
2839464,"Firstleaf TV Commercial, 'Pour the Blues Away: $39.95'",30,2020,Firstleaf,Firstleaf Wine Club,Active,https://d3npuic909260z.cloudfront.net/002/839/464/nBGQ.mp4,,,covid
2839495,"Amazon TV Commercial, 'Meet Christine'",60,2020,Amazon,,Emotional,https://d3npuic909260z.cloudfront.net/002/839/495/nBKB.mp4,,Kids,covid
2839506,"The Henry Ford TV Commercial, 'Continue to Light a Path'",30,2020,The Henry Ford,,Active,https://d3npuic909260z.cloudfront.net/002/839/506/nBKr.mp4,,Kids,covid
2839559,"Amazon TV Commercial, 'Meet Oscar'",60,2020,Amazon,,Emotional,https://d3npuic909260z.cloudfront.net/002/839/559/nBpg.mp4,,Babies,covid
2839586,"Chick-fil-A TV Commercial, 'The Little Things: The A in Chick-fil-A'",30,2020,Chick-fil-A,,Active,https://d3npuic909260z.cloudfront.net/002/839/586/nBpi.mp4,,,covid
2839834,"Amazon TV Commercial, 'Meet Janelle'",60,2020,Amazon,,Active,https://d3npuic909260z.cloudfront.net/002/839/834/nBRx.mp4,,Kids,covid
2839839,"Air Police 4 Face Masks TV Commercial, 'America Is Coming Back'",120,2020,Air Police,"Handvana Hydroclean Hand Sanitizer, Air Police Air Police 4 Face Masks",Active,https://d3npuic909260z.cloudfront.net/002/839/839/nBRm.mp4,,,covid
2839940,"Local Steals & Deals TV Commercial, '4id Sterilizer' Featuring Lisa Robertson",120,2020,Local Steals & Deals,"4id UV-C Disinfection & Sanitizer Bag, 4id UV-C Disinfection & Phone Sanitizer, 4id UV-C Disinfection Sterilization Wand",Active,https://d3npuic909260z.cloudfront.net/002/839/940/nBrK.mp4,,,covid
2840197,"Nationwide Children's Hospital TV Commercial, 'Our Kids' Mental Health Matters'",30,2020,Nationwide Children's Hospital,,Active,https://d3npuic909260z.cloudfront.net/002/840/197/nBzR.mp4,,,covid
2840201,"Coppertone TV Commercial, 'Summer Is Still On'",15,2020,Coppertone,"Coppertone Sport, Coppertone Sport Clear, Coppertone Pure & Simple Baby Mineral Based Lotion, Coppertone Kids Sunscreen Continuous Spray",Active,https://d3npuic909260z.cloudfront.net/002/840/201/nBzC.mp4,,Kids,covid
2840234,"Lowe's TV Commercial, 'Summer Is Open'",30,2020,Lowe's,,Active,https://d3npuic909260z.cloudfront.net/002/840/234/nBuA.mp4,,Kids,covid
2840339,"US Foods TV Commercial, 'We Help You Make It'",30,2020,US Foods,,Active,https://d3npuic909260z.cloudfront.net/002/840/339/nBsJ.mp4,,,covid
2840435,"Affordable Dentures TV Commercial, 'Go Ahead and Smile'",30,2020,Affordable Dentures,,Active,https://d3npuic909260z.cloudfront.net/002/840/435/nBW1.mp4,,,covid
2840598,"Floor & Decor TV Commercial, 'Safely Shop Your Way'",30,2020,Floor & Decor,Floor & Decor NuCore,Active,https://d3npuic909260z.cloudfront.net/002/840/598/nBFQ.mp4,,,covid
2840613,"Rent-A-Center TV Commercial, 'The Best Place to Be: Dorsten Sofa & Loveseat'",15,2020,Rent-A-Center,Ashley HomeStore Dorsten Sofa & Loveseat,Active,https://d3npuic909260z.cloudfront.net/002/840/613/nBHw.mp4,,,covid
2840702,"Ford TV Commercial, 'Por qué estamos aquí' [Spanish] [T1",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/840/702/nBXj.mp4,,,covid
2840808,"T-Mobile TV Commercial, 'Connection for 55+ Customers: $55 for Two Lines'",30,2020,T-Mobile,T-Mobile Unlimited 55+,Active,https://d3npuic909260z.cloudfront.net/002/840/808/nBJt.mp4,,"Babies, Kids",covid
2841039,"Amy McGrath for Senate TV Commercial, 'About You'",30,2020,Amy McGrath for Senate,,Active,https://d3npuic909260z.cloudfront.net/002/841/039/nBiQ.mp4,,,covid
2841044,"AstraZeneca TV Commercial, 'Staying Home'",30,2020,AstraZeneca,,Active,https://d3npuic909260z.cloudfront.net/002/841/044/nBiv.mp4,,,covid
2841227,"Vaseline TV Commercial, 'New Touch for the New Normal'",15,2020,Vaseline,"Vaseline Jelly Original, Vaseline Intensive Care Essential Healing Lotion",Active,https://d3npuic909260z.cloudfront.net/002/841/227/nBhh.mp4,,Kids,covid
2841238,"M&M's TV Commercial, 'Thank You'",15,2020,M&M's,,Funny,https://d3npuic909260z.cloudfront.net/002/841/238/nBQk.mp4,,"Red M&M, Yellow M&M",covid
2841355,"The Home Depot TV Commercial, 'Una nueva realidad'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/841/355/nB33.mp4,,,covid
2841375,"Rent-A-Center TV Commercial, 'Contigo: Dorsten'",15,2020,,,,https://d3npuic909260z.cloudfront.net/002/841/375/nBct.mp4,,,covid
2841466,"KFC TV Commercial, 'Sunday Dinner'",30,2020,KFC,"KFC $20 Fill Up, KFC Biscuits, KFC Mashed Potatoes & Gravy",Active,https://d3npuic909260z.cloudfront.net/002/841/466/nB0E.mp4,,"Colonel Sanders, Kids",covid
2841488,"Heineken TV Commercial, 'Conexiones' canción de Dante Marc",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/841/488/nB09.mp4,,,covid
2841713,"Olive Garden TV Commercial, 'Getting Ready'",30,2020,Olive Garden,,Emotional,https://d3npuic909260z.cloudfront.net/002/841/713/nBUC.mp4,,,covid
2841996,"Macy's TV Commercial, 'Recolección en la acera'",15,2020,,,,https://d3npuic909260z.cloudfront.net/002/841/996/ngYY.mp4,,,covid
2842198,"TRELEGY TV Commercial, 'Cars: Financial Assistance'",60,2020,TRELEGY,TRELEGY,Active,https://d3npuic909260z.cloudfront.net/002/842/198/ngw2.mp4,"Dogs, Giraffes",Kids,covid
2842231,"Anoro TV Commercial, 'My Own Way: Financial Assistance'",60,2020,Anoro,Anoro,Informational,https://d3npuic909260z.cloudfront.net/002/842/231/ngwe.mp4,,,covid
2842301,"Degree Deodorants TV Commercial, 'Activado por el movimiento'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/842/301/ngdc.mp4,,,covid
2842512,"Match.com TV Commercial, 'Dating While Distancing: Anita and Matthew'",15,2020,Match.com,Match.com Dating Services,Active,https://d3npuic909260z.cloudfront.net/002/842/512/ngnb.mp4,,,covid
2842543,"Fanatics.com TV Commercial, 'Season Tickets and Gift Cards' Featuring Michael Rubin",30,2020,Fanatics.com,,Active,https://d3npuic909260z.cloudfront.net/002/842/543/ngnx.mp4,,,covid
2842637,"HelloFresh TV Commercial, 'More Fresh Ingredients: $60'",15,2020,HelloFresh,HelloFresh Subscription,Active,https://d3npuic909260z.cloudfront.net/002/842/637/ngOq.mp4,,Kids,covid
2842651,"Aspen Dental TV Commercial, 'A Little Brighter: Extra Safety Net'",30,2020,Aspen Dental,Aspen Dental Aspen Dental Insurance Plan,Informational,https://d3npuic909260z.cloudfront.net/002/842/651/ngOD.mp4,,,covid
2842757,"Protect the Harvest TV Commercial, 'Thank You'",30,2020,Protect the Harvest,,Active,https://d3npuic909260z.cloudfront.net/002/842/757/ngbI.mp4,Horses,,covid
2842770,"Jeep TV Commercial, 'Big Picture' [T1]",30,2020,Jeep,"Jeep Grand Cherokee, Jeep Compass, Jeep Cherokee, Jeep Renegade, Jeep Wrangler Unlimited, Jeep Gladiator",Active,https://d3npuic909260z.cloudfront.net/002/842/770/ngbT.mp4,,,covid
2842792,"American Association of Nurse Practitioners TV Commercial, 'Not Alone'",30,2020,American Association of Nurse Practitioners (AANP),,Active,https://d3npuic909260z.cloudfront.net/002/842/792/ngbF.mp4,,,covid
2842862,"Better Medicare Alliance TV Commercial, 'Better'",30,2020,Better Medicare Alliance,,Active,https://d3npuic909260z.cloudfront.net/002/842/862/ng2i.mp4,,,covid
2843110,"Handvana HydroClean Hand Sanitizer TV Commercial, 'Revolutionary'",30,2020,Handvana,Handvana Hydroclean Hand Sanitizer,Active,https://d3npuic909260z.cloudfront.net/002/843/110/ngfx.mp4,,,covid
2843136,"Morgan Stanley TV Commercial, 'Food Insecurity'",30,2020,Morgan Stanley,,Emotional,https://d3npuic909260z.cloudfront.net/002/843/136/ngTo.mp4,,Kids,covid
2843139,"Hotels.com TV Commercial, 'Places'",30,2020,Hotels.com,,Funny,https://d3npuic909260z.cloudfront.net/002/843/139/ngTt.mp4,,Captain Obvious,covid
2843165,"Wix.com TV Commercial, 'This Clothing Gallery Evolved Online When COVID-19 Hit'",30,2020,Wix.com,,Active,https://d3npuic909260z.cloudfront.net/002/843/165/ngTu.mp4,,,covid
2843205,"Edelman Financial TV Commercial, 'Prepare Ourselves'",30,2020,Edelman Financial,,Active,https://d3npuic909260z.cloudfront.net/002/843/205/ngBb.mp4,,,covid
2843226,"Novartis TV Commercial, 'Finding New Ways Forward'",30,2020,Novartis,,Active,https://d3npuic909260z.cloudfront.net/002/843/226/ngBN.mp4,,,covid
2843251,"Boll & Branch TV Commercial, 'Your Happy Place: 10 Percent'",30,2020,Boll & Branch,Boll & Branch Sheets,Active,https://d3npuic909260z.cloudfront.net/002/843/251/ngBU.mp4,,,covid
2843256,"WW TV Commercial, 'Healthy Routine: Triple Play: Cookbook' Featuring Oprah Winfrey",30,2020,WW,"WW Triple Play, WW App",Active,https://d3npuic909260z.cloudfront.net/002/843/256/nggY.mp4,,,covid
2843328,"Feeding America TV Commercial, 'I Got You' Song by Ciara'",60,2020,Feeding America,,Emotional,https://d3npuic909260z.cloudfront.net/002/843/328/ngSt.mp4,,Kids,covid
2843789,"The Kroger Company TV Commercial, 'Bringing Our ""A"" Game'",30,2020,The Kroger Company,,Active,https://d3npuic909260z.cloudfront.net/002/843/789/ngRj.mp4,,,covid
2843800,"Next Insurance TV Commercial, 'Anthem'",30,2020,Next Insurance,,Active,https://d3npuic909260z.cloudfront.net/002/843/800/ngRF.mp4,,,covid
2843810,"Grubhub TV Commercial, 'Reward Yourself' Song by Fatboy Slim",30,2020,Grubhub,Grubhub App,Active,https://d3npuic909260z.cloudfront.net/002/843/810/ngRh.mp4,Dogs,Babies,covid
2843826,"New York Stock Exchange TV Commercial, 'Together, We're Strong.'",30,2020,New York Stock Exchange,,Emotional,https://d3npuic909260z.cloudfront.net/002/843/826/ngjw.mp4,,,covid
2843959,"Partnership for Drug-Free Kids TV Commercial, 'His Son'",15,2020,Partnership for Drug-Free Kids,,Emotional,https://d3npuic909260z.cloudfront.net/002/843/959/ngMO.mp4,,Kids,covid
2843975,"MAVYRET TV Commercial, 'Eight Weeks'",60,2020,MAVYRET,MAVYRET,Active,https://d3npuic909260z.cloudfront.net/002/843/975/ngMy.mp4,,,covid
2843991,"Zerorez TV Commercial, 'Your Home Health Expert: 3 Rooms for $129'",30,2020,Zerorez,Zerorez Carpet Cleaning,Active,https://d3npuic909260z.cloudfront.net/002/843/991/ngMX.mp4,,Babies,covid
2844101,"Shriners Hospitals for Children TV Commercial, 'As the World Emerges'",30,2020,Shriners Hospitals for Children,,Active,https://d3npuic909260z.cloudfront.net/002/844/101/ngNy.mp4,,Kids,covid
2844246,"NASDAQ TV Commercial, 'Important Role to Play'",30,2020,NASDAQ,,Active,https://d3npuic909260z.cloudfront.net/002/844/246/ngua.mp4,,,covid
2844429,"Belk TV Commercial, 'All Stores Now Open' Song by Caribou",15,2020,Belk,,Informational,https://d3npuic909260z.cloudfront.net/002/844/429/ngW_.mp4,,,covid
2844453,"Ram Trucks TV Commercial, 'Work for Home' Song by Brothers Osborne [T1]",30,2020,Ram Trucks,"Ram Trucks 1500, Ram Trucks ProMaster, Ram Trucks ProMaster City, Ram Trucks 3500 Chassis Cab, Ram Trucks 5500",Emotional,https://d3npuic909260z.cloudfront.net/002/844/453/ng_Y.mp4,Dogs,"Firefighters, Kids",covid
2844485,"Toyota TV Commercial, 'Hoy, mañana, Toyota' [Spanish] [T1",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/844/485/ng_C.mp4,,,covid
2844575,"Chevrolet TV Commercial, 'Chevy Cares: el camino despejado' [Spanish] [T2",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/844/575/ngF9.mp4,,,covid
2844788,"Jeep Employee Pricing Plus TV Commercial, 'Big Picture' [T2]",30,2020,Jeep,"2020 Jeep Gladiator Overland 4x4, Jeep Wrangler Unlimited Rubicon, Jeep Cherokee Limited, Jeep Grand Cherokee Summit, Jeep Renegade Trailhawk, Jeep Compass Limited, Jeep Gladiator Rubicon",Active,https://d3npuic909260z.cloudfront.net/002/844/788/ngJg.mp4,,,covid
2844882,"Handvana Hydroclean Hand Sanitizer TV Commercial, 'Kills 99.9 Percent of Germs: $14.99'",120,2020,Handvana,"Handvana Hydroclean Hand Sanitizer, Air Police Air Police 4 Face Masks",Active,https://d3npuic909260z.cloudfront.net/002/844/882/ngaQ.mp4,,,covid
2845286,"American Family Insurance TV Commercial, 'Auto Insurance Savings'",30,2020,American Family Insurance,American Family Insurance Auto Insurance,Active,https://d3npuic909260z.cloudfront.net/002/845/286/ng31.mp4,,,covid
2845405,"Four Seasons Sunrooms TV Commercial, 'Let Freedom In: 40 Percent'",60,2020,Four Seasons Sunrooms,,Active,https://d3npuic909260z.cloudfront.net/002/845/405/ng0Z.mp4,,Kids,covid
2845521,"Gary Sinise Foundation TV Commercial, 'Proud to Support COVID-19 Relief Efforts'",15,2020,Gary Sinise Foundation,,Active,https://d3npuic909260z.cloudfront.net/002/845/521/ngvV.mp4,,"Firefighters, Police Officer",covid
2845594,"Core Response TV Commercial, 'This Country'",15,2020,Core Response,,Active,https://d3npuic909260z.cloudfront.net/002/845/594/ng4Z.mp4,,,covid
2845605,"Smile Direct Club TV Commercial, 'This is How'",30,2020,Smile Direct Club,Smile Direct Club Invisible Aligners,Active,https://d3npuic909260z.cloudfront.net/002/845/605/ng4T.mp4,,,covid
2845929,"Belk Days TV Commercial, 'Welcome Back: Up to 70 Percent Off' Song by Caribou",15,2020,Belk,,Active,https://d3npuic909260z.cloudfront.net/002/845/929/nSLl.mp4,,,covid
2845968,"AT&T Business TV Commercial, 'What’s Next? Helping Business Move Forward'",30,2020,AT&T Business,,Active,https://d3npuic909260z.cloudfront.net/002/845/968/nSYw.mp4,,"Babies, Kids",covid
2845994,"DraftKings TV Commercial, 'Biggest UFC Contest Ever'",30,2020,DraftKings,DraftKings App,Active,https://d3npuic909260z.cloudfront.net/002/845/994/nSYj.mp4,,,covid
2846001,"Effectv TV Commercial, 'The Medium American Voters Count On'",30,2020,Effectv,,Active,https://d3npuic909260z.cloudfront.net/002/846/001/nSYs.mp4,,,covid
2846023,"YouTube TV Commercial, 'Dear Class of 2020' Song by Gaby Moreno",30,2020,YouTube,,Active,https://d3npuic909260z.cloudfront.net/002/846/023/nSYU.mp4,,,covid
2846059,"International Fellowship Of Christians and Jews TV Commercial, 'COVID-19: Emergency Food Box'",120,2020,International Fellowship Of Christians and Jews,,Active,https://d3npuic909260z.cloudfront.net/002/846/059/nS7M.mp4,,,covid
2846109,"Mr. Rooter Plumbing TV Commercial, 'Your Neighbor'",30,2020,Mr. Rooter Plumbing,,Active,https://d3npuic909260z.cloudfront.net/002/846/109/nSAT.mp4,,Kids,covid
2846173,"Green Dot Unlimited TV Commercial, 'Why Online Shoppers Love Green Dot Banking'",30,2020,Green Dot Cards,"Green Dot Cards Unlimited Cash Back Bank Account, Green Dot Cards App",Active,https://d3npuic909260z.cloudfront.net/002/846/173/nSwB.mp4,,Babies,covid
2846353,"American Red Cross TV Commercial, 'The Need to Care'",30,2020,American Red Cross,,Active,https://d3npuic909260z.cloudfront.net/002/846/353/nSoO.mp4,,Kids,covid
2846583,"Zero Germ KN95 Face Mask TV Commercial, 'Protective Face Mask: 50 Masks for $50'",60,2020,Zero Germ KN95 Face Mask,Zero Germ KN95 Face Mask KN95 Face Masks,Informational,https://d3npuic909260z.cloudfront.net/002/846/583/nStQ.mp4,,,covid
2846621,"Assured Guaranty TV Commercial, 'Financial Storm No One Knew Was Coming'",30,2020,Assured Guaranty,Assured Guaranty Municipal Bond Insurance,Active,https://d3npuic909260z.cloudfront.net/002/846/621/nSOy.mp4,,,covid
2846691,"Goldwater Law Firm TV Commercial, 'Affected by the Pandemic: Review Your Insurance Policy'",30,2020,Goldwater Law Firm,,Active,https://d3npuic909260z.cloudfront.net/002/846/691/nSqN.mp4,,,covid
2847038,"Ford TV Commercial, 'Nosotros construimos' [Spanish] [T1",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/847/038/nSfA.mp4,,,covid
2847071,"Andrus Wagstaff TV Commercial, 'Business Interruption'",60,2020,Andrus Wagstaff,,Active,https://d3npuic909260z.cloudfront.net/002/847/071/nSfu.mp4,,,covid
2847109,"Glowforge TV Commercial, 'Make a Difference'",30,2020,Glowforge,Glowforge Ear Savers,Active,https://d3npuic909260z.cloudfront.net/002/847/109/nSTO.mp4,,,covid
2847110,"Keeping the Blues Alive TV Commercial, 'Fueling Musicians Relief Program' Featuring Joe Bonamassa",30,2020,Keeping the Blues Alive,,Active,https://d3npuic909260z.cloudfront.net/002/847/110/nSTq.mp4,,,covid
2847116,"Friends of Zion TV Commercial, 'An Urgent Need'",60,2020,Friends of Zion,,Emotional,https://d3npuic909260z.cloudfront.net/002/847/116/nSTf.mp4,,,covid
2847221,"TRINTELLIX TV Commercial, 'Time for a Change: May Be Able to Help'",60,2020,TRINTELLIX,TRINTELLIX,Informational,https://d3npuic909260z.cloudfront.net/002/847/221/nSB9.mp4,,,covid
2847304,"Donald J. Trump for President TV Commercial, 'The Great American Comeback Is Underway'",30,2020,Donald J. Trump for President,,Active,https://d3npuic909260z.cloudfront.net/002/847/304/nSS6.mp4,,,covid
2847361,"Billy Graham Evangelistic Association TV Commercial, 'Trouble'",60,2020,Billy Graham Evangelistic Association,,Active,https://d3npuic909260z.cloudfront.net/002/847/361/nSGO.mp4,,,covid
2847385,"PsychArmor Institute TV Commercial, 'Improve, Adapt, Overcome'",30,2020,PsychArmor Institute,,Active,https://d3npuic909260z.cloudfront.net/002/847/385/nSGz.mp4,,Kids,covid
2847428,"Lipozene TV Commercial, 'Stuck At Home: Look Good, Feel Good' Ft. Holly Robinson Peete, Rodney Peete",120,2020,Lipozene,"Lipozene, Lipozene MetaboUP Plus, Lipozene Weight Loss Protein Bar",Active,https://d3npuic909260z.cloudfront.net/002/847/428/nSK1.mp4,,,covid
2847495,"Gits TV Commercial, 'Changing Times'",70,2020,Gits,"Gits Cow Ghee, Gits Rice Idli, Gits Gulab Jamun, Gits Rasgulla",Active,https://d3npuic909260z.cloudfront.net/002/847/495/nSpT.mp4,,,covid
2847551,"NAMI TV Commercial, 'Travel Channel: Look Out for Each Other'",30,2020,National Alliance on Mental Illness (NAMI),,Active,https://d3npuic909260z.cloudfront.net/002/847/551/nSDq.mp4,,,covid
2847716,"The Home Depot TV Commercial, 'Father's Day: A Little Different This Year'",15,2020,The Home Depot,"The Home Depot Husky Mechanic's 230-Piece Tool Set, Ryobi 18-Volt ONE+ Cordless 5 in. Random Orbit Sander",Active,https://d3npuic909260z.cloudfront.net/002/847/716/nSlh.mp4,,,covid
2847848,"Walgreens TV Commercial, 'Summer May Look Different'",30,2020,Walgreens,"Band-Aid Flexible Fabric Bandages, Pringles Original, Smartwater, Walgreens Sunscreen Sport Face Lotion SPF50",Active,https://d3npuic909260z.cloudfront.net/002/847/848/nSjv.mp4,,"Babies, Kids",covid
2847904,"SKECHERS Cali Gear TV Commercial, 'Summer'",15,2020,SKECHERS,"SKECHERS Gowalk 5, SKECHERS Guzman Steps: Aqua Surge, SKECHERS Guzman Steps: Hello Daisy, SKECHERS Guzman Steps: Color Hype, SKECHERS Cali Blast: Sunshine Shimmer, SKECHERS GOwalk Smart, SKECHERS Heart Charmer",Active,https://d3npuic909260z.cloudfront.net/002/847/904/nSr8.mp4,,Kids,covid
2847999,"WW TV Commercial, 'Healthy Routines: Triple Play with Insider's Box' Featuring Oprah Winfrey",30,2020,WW,"WW Triple Play, WW App, WW Insider's Box",Active,https://d3npuic909260z.cloudfront.net/002/847/999/nSCT.mp4,,,covid
2848146,"American Hospital Association TV Commercial, 'Counting'",30,2020,American Hospital Association,,Emotional,https://d3npuic909260z.cloudfront.net/002/848/146/nSz_.mp4,,Babies,covid
2848148,"JoS. A. Bank TV Commercial, 'Doing Things the Right Way'",15,2020,JoS. A. Bank,,Informational,https://d3npuic909260z.cloudfront.net/002/848/148/nSzH.mp4,,Kids,covid
2848179,"Comcast Business TV Commercial, 'Bounce Forward: Internet, Voice & Security'",30,2020,Comcast Business,"Comcast Business Voice, Comcast Business SecurityEdge, Comcast Business 100 Mbps Internet",Active,https://d3npuic909260z.cloudfront.net/002/848/179/nSut.mp4,,,covid
2848228,"Floor & Decor TV Commercial, 'Tienda segura'",30,2020,,,,https://d3npuic909260z.cloudfront.net/002/848/228/nSuU.mp4,,,covid
2848477,"American Red Cross TV Commercial, 'One Fact Remains Unchanged'",15,2020,American Red Cross,,Emotional,https://d3npuic909260z.cloudfront.net/002/848/477/nS_P.mp4,,Kids,covid
2848575,"Claiborne Farm TV Commercial, 'Unprecedented Challenges'",30,2020,Claiborne Farm,,Emotional,https://d3npuic909260z.cloudfront.net/002/848/575/nSHl.mp4,Horses,,covid
2848604,"Ready.gov TV Commercial, 'COVID-19: Natural Disaster'",30,2020,Ready.gov,,Active,https://d3npuic909260z.cloudfront.net/002/848/604/nSHv.mp4,,,covid
2848644,"Chick-fil-A TV Commercial, 'The Little Things: The A in Chick-fil-A: Encouragement'",30,2020,Chick-fil-A,,Active,https://d3npuic909260z.cloudfront.net/002/848/644/nSXN.mp4,,,covid
2848648,"Chick-fil-A TV Commercial, 'The Little Things: The A in Chick-fil-A: Smile'",30,2020,Chick-fil-A,,Active,https://d3npuic909260z.cloudfront.net/002/848/648/nSXE.mp4,,,covid
2848701,"Golf Galaxy TV Commercial, 'Get Fit Safely'",30,2020,Golf Galaxy,Callaway Mavrik Driver,Active,https://d3npuic909260z.cloudfront.net/002/848/701/nSxl.mp4,,,covid
2848708,"Ferguson TV Commercial, 'Enjoy the Spaces You're In'",15,2020,Ferguson,,Active,https://d3npuic909260z.cloudfront.net/002/848/708/nSxz.mp4,,,covid
2848730,"Rooms to Go Mattress Month TV Commercial, 'Comfort is a Personal Thing' Featuring Jesse Palmer",30,2020,Rooms to Go,"Beautyrest Black, Serta iComfort",Active,https://d3npuic909260z.cloudfront.net/002/848/730/nSxv.mp4,,,covid
2849209,"Lowe's TV Commercial, 'Safety Unites Us'",30,2020,Lowe's,,Active,https://d3npuic909260z.cloudfront.net/002/849/209/nSQM.mp4,,,covid
2849238,"Dunkin' TV Commercial, 'Come Run with Us: Leaders'",15,2020,Dunkin',,Active,https://d3npuic909260z.cloudfront.net/002/849/238/nS3V.mp4,,,covid
2849268,"Autotrader TV Commercial, 'Home Test Drive'",30,2020,Autotrader,,Funny,https://d3npuic909260z.cloudfront.net/002/849/268/nS3l.mp4,,,covid
2849279,"JCPenney TV Commercial, 'A Value You Can't Live Without'",15,2020,JCPenney,"JCPenney Disney Collection 2 Piece Jasmine Costume, JCPenney Linden Street Wisteria Quilt",Active,https://d3npuic909260z.cloudfront.net/002/849/279/nS3W.mp4,Dogs,Kids,covid
2849281,"Care.com TV Commercial, 'Summer Sitter'",30,2020,Care.com,Care.com App,Active,https://d3npuic909260z.cloudfront.net/002/849/281/nS3F.mp4,,Kids,covid
2849283,"JCPenney TV Commercial, 'Find the Magic in Every Moment'",15,2020,JCPenney,,Active,https://d3npuic909260z.cloudfront.net/002/849/283/nS3X.mp4,,Kids,covid
2849293,"McDonald's TV Commercial, 'More Than a McChicken'",30,2020,McDonald's,"McDonald's McNuggets, McDonald's Classic Filet-O-Fish, McDonald's French Fries, McDonald's McChicken",Active,https://d3npuic909260z.cloudfront.net/002/849/293/nS33.mp4,,,covid
2849308,"Autotrader TV Commercial, 'Between Two Cars'",30,2020,Autotrader,,Funny,https://d3npuic909260z.cloudfront.net/002/849/308/nScd.mp4,,,covid
2849328,"McDonald's TV Commercial, 'What This Order Means to You: Drinks'",15,2020,McDonald's,"Coca-Cola, Sprite, Diet Coke, Dr Pepper, McDonald's McCafe Caramel Frappe, McDonald's McCafé Iced Coffee, Fanta Orange",Active,https://d3npuic909260z.cloudfront.net/002/849/328/nScp.mp4,,,covid
2849433,"NAPA Auto Parts TV Commercial, 'Nationally Known, Locally Grown'",30,2020,NAPA Auto Parts,NAPA Auto Parts The Legend Professional Battery,Active,https://d3npuic909260z.cloudfront.net/002/849/433/nSPw.mp4,,,covid
2849445,"Dunkin' TV Commercial, 'Come Run with Us: Team Members'",30,2020,Dunkin',,Active,https://d3npuic909260z.cloudfront.net/002/849/445/nSP5.mp4,,,covid
2849475,"Jersey Mike's TV Commercial, 'Go Giant'",15,2020,Jersey Mike's,Jersey Mike's App,Active,https://d3npuic909260z.cloudfront.net/002/849/475/nSPa.mp4,,,covid
2849479,"Jack in the Box Tiny Tacos TV Commercial, 'Screensaver: Back for Good'",15,2020,Jack in the Box,"Jack in the Box Tiny Tacos, Jack in the Box Loaded Tiny Tacos",Active,https://d3npuic909260z.cloudfront.net/002/849/479/nSP8.mp4,,Jack Box,covid
